ano,mes,data,regiao,uf,municipio,rodovia,tipo_acidente,condicao_climatica,periodo_dia,acidentes,feridos,obitos,veiculos_envolvidos,nivel_gravidade
2015,3,2015-03-01,Sul,RS,Caxias do Sul,BR-417,Saída de pista,Neblina,Tarde,12,8,1,21,Moderado
2015,4,2015-04-01,Norte,AM,Manaus,BR-840,Saída de pista,Ensolarado,Madrugada,20,18,0,30,Moderado
2015,4,2015-04-01,Norte,AM,Manaus,BR-582,Colisão,Ensolarado,Madrugada,16,14,0,26,Leve
2015,4,2015-04-01,Norte,PA,Belém,BR-107,Capotamento,Nublado,Tarde,17,9,2,35,Moderado
2015,4,2015-04-01,Norte,PA,Belém,BR-31,Colisão,Ensolarado,Madrugada,22,20,0,39,Moderado
2015,4,2015-04-01,Norte,PA,Santarém,BR-143,Saída de pista,Ensolarado,Madrugada,16,7,2,38,Moderado
2015,4,2015-04-01,Norte,PA,Santarém,BR-598,Tombamento,Ensolarado,Tarde,12,15,0,17,Moderado
2015,4,2015-04-01,Norte,RO,Porto Velho,BR-329,Saída de pista,Neblina,Noite,16,3,0,22,Leve
2015,4,2015-04-01,Norte,RO,Porto Velho,BR-202,Tombamento,Nublado,Madrugada,15,15,0,25,Moderado
2015,4,2015-04-01,Norte,TO,Palmas,BR-920,Colisão,Ensolarado,Madrugada,13,8,0,28,Leve
2015,4,2015-04-01,Norte,TO,Palmas,BR-639,Atropelamento,Chuva,Madrugada,24,16,1,38,Moderado
2015,4,2015-04-01,Nordeste,BA,Salvador,BR-272,Saída de pista,Ensolarado,Manhã,23,18,0,41,Moderado
2015,4,2015-04-01,Nordeste,BA,Salvador,BR-946,Colisão,Nublado,Manhã,17,14,0,26,Leve
2015,4,2015-04-01,Nordeste,BA,Feira de Santana,BR-912,Colisão,Ensolarado,Manhã,21,17,3,38,Grave
2015,4,2015-04-01,Nordeste,BA,Feira de Santana,BR-384,Atropelamento,Nublado,Manhã,15,7,0,24,Leve
2015,4,2015-04-01,Nordeste,PE,Recife,BR-651,Atropelamento,Ensolarado,Noite,22,11,2,30,Moderado
2015,4,2015-04-01,Nordeste,PE,Recife,BR-268,Saída de pista,Ensolarado,Tarde,21,25,1,40,Moderado
2015,4,2015-04-01,Nordeste,PE,Jaboatão dos Guararapes,BR-548,Colisão,Ensolarado,Noite,20,14,0,33,Leve
2015,4,2015-04-01,Nordeste,PE,Jaboatão dos Guararapes,BR-230,Saída de pista,Chuva,Tarde,26,20,0,52,Moderado
2015,4,2015-04-01,Nordeste,CE,Fortaleza,BR-701,Tombamento,Chuva,Manhã,17,9,1,18,Moderado
2015,4,2015-04-01,Nordeste,CE,Fortaleza,BR-557,Colisão,Nublado,Noite,15,9,0,23,Leve
2015,4,2015-04-01,Nordeste,CE,Juazeiro do Norte,BR-297,Colisão,Ensolarado,Manhã,19,13,0,32,Leve
2015,4,2015-04-01,Nordeste,CE,Juazeiro do Norte,BR-143,Capotamento,Ensolarado,Tarde,11,10,0,11,Leve
2015,4,2015-04-01,Nordeste,MA,São Luís,BR-820,Capotamento,Nublado,Noite,18,11,1,27,Moderado
2015,4,2015-04-01,Nordeste,MA,São Luís,BR-161,Colisão,Nublado,Noite,12,4,1,23,Moderado
2015,4,2015-04-01,Nordeste,PB,João Pessoa,BR-979,Colisão,Ensolarado,Tarde,19,17,1,23,Moderado
2015,4,2015-04-01,Nordeste,PB,João Pessoa,BR-408,Capotamento,Ensolarado,Madrugada,22,9,1,42,Moderado
2015,4,2015-04-01,Centro-Oeste,DF,Brasília,BR-259,Capotamento,Chuva,Madrugada,28,21,1,45,Moderado
2015,4,2015-04-01,Centro-Oeste,DF,Brasília,BR-56,Tombamento,Chuva,Manhã,25,19,1,37,Moderado
2015,4,2015-04-01,Centro-Oeste,GO,Goiânia,BR-944,Saída de pista,Nublado,Madrugada,7,6,0,17,Leve
2015,4,2015-04-01,Centro-Oeste,GO,Goiânia,BR-410,Colisão,Ensolarado,Noite,17,12,0,32,Leve
2015,4,2015-04-01,Centro-Oeste,GO,Aparecida de Goiânia,BR-850,Tombamento,Chuva,Manhã,17,13,0,21,Leve
2015,4,2015-04-01,Centro-Oeste,GO,Aparecida de Goiânia,BR-268,Saída de pista,Ensolarado,Tarde,12,5,0,17,Leve
2015,4,2015-04-01,Centro-Oeste,MT,Cuiabá,BR-777,Tombamento,Chuva,Noite,25,24,0,41,Moderado
2015,4,2015-04-01,Centro-Oeste,MT,Cuiabá,BR-290,Saída de pista,Ensolarado,Noite,18,9,1,40,Moderado
2015,4,2015-04-01,Centro-Oeste,MS,Campo Grande,BR-873,Atropelamento,Chuva,Tarde,27,14,2,38,Moderado
2015,4,2015-04-01,Centro-Oeste,MS,Campo Grande,BR-256,Capotamento,Ensolarado,Madrugada,27,20,0,45,Moderado
2015,4,2015-04-01,Sudeste,SP,São Paulo,BR-849,Tombamento,Ensolarado,Manhã,25,23,0,36,Moderado
2015,4,2015-04-01,Sudeste,SP,São Paulo,BR-862,Colisão,Nublado,Tarde,14,7,0,23,Leve
2015,4,2015-04-01,Sudeste,SP,Campinas,BR-943,Capotamento,Ensolarado,Madrugada,21,13,2,35,Moderado
2015,4,2015-04-01,Sudeste,SP,Campinas,BR-818,Atropelamento,Chuva,Manhã,29,21,0,39,Moderado
2015,4,2015-04-01,Sudeste,SP,Ribeirão Preto,BR-644,Capotamento,Ensolarado,Noite,20,10,0,36,Leve
2015,4,2015-04-01,Sudeste,SP,Ribeirão Preto,BR-57,Colisão,Ensolarado,Tarde,14,8,2,19,Moderado
2015,4,2015-04-01,Sudeste,RJ,Rio de Janeiro,BR-78,Tombamento,Chuva,Madrugada,19,9,0,23,Leve
2015,4,2015-04-01,Sudeste,RJ,Rio de Janeiro,BR-743,Colisão,Nublado,Manhã,18,18,2,34,Grave
2015,4,2015-04-01,Sudeste,RJ,Niterói,BR-913,Capotamento,Neblina,Madrugada,17,7,0,30,Leve
2015,4,2015-04-01,Sudeste,RJ,Niterói,BR-190,Colisão,Ensolarado,Madrugada,20,14,0,35,Leve
2015,4,2015-04-01,Sudeste,RJ,Nova Iguaçu,BR-977,Atropelamento,Neblina,Tarde,13,4,1,11,Moderado
2015,4,2015-04-01,Sudeste,RJ,Nova Iguaçu,BR-271,Tombamento,Ensolarado,Madrugada,17,12,0,18,Leve
2015,4,2015-04-01,Sudeste,RJ,Petrópolis,BR-976,Colisão,Ensolarado,Manhã,18,9,1,32,Moderado
2015,4,2015-04-01,Sudeste,RJ,Petrópolis,BR-733,Tombamento,Chuva,Noite,29,24,0,50,Moderado
2015,4,2015-04-01,Sudeste,MG,Belo Horizonte,BR-539,Saída de pista,Nublado,Tarde,17,15,0,29,Moderado
2015,4,2015-04-01,Sudeste,MG,Belo Horizonte,BR-783,Atropelamento,Ensolarado,Madrugada,23,11,1,36,Moderado
2015,4,2015-04-01,Sudeste,MG,Uberlândia,BR-673,Tombamento,Chuva,Noite,18,15,0,21,Moderado
2015,4,2015-04-01,Sudeste,MG,Uberlândia,BR-352,Capotamento,Ensolarado,Madrugada,18,11,2,36,Moderado
2015,4,2015-04-01,Sudeste,MG,Juiz de Fora,BR-375,Colisão,Ensolarado,Noite,17,7,1,31,Moderado
2015,4,2015-04-01,Sudeste,MG,Juiz de Fora,BR-23,Atropelamento,Ensolarado,Tarde,15,11,0,16,Leve
2015,4,2015-04-01,Sudeste,ES,Vitória,BR-180,Atropelamento,Ensolarado,Tarde,15,14,0,29,Leve
2015,4,2015-04-01,Sudeste,ES,Vitória,BR-466,Colisão,Chuva,Tarde,31,21,1,55,Moderado
2015,4,2015-04-01,Sudeste,ES,Vila Velha,BR-184,Saída de pista,Ensolarado,Madrugada,17,12,0,28,Leve
2015,4,2015-04-01,Sudeste,ES,Vila Velha,BR-75,Atropelamento,Ensolarado,Madrugada,14,11,0,31,Leve
2015,4,2015-04-01,Sudeste,ES,Serra,BR-551,Atropelamento,Neblina,Tarde,12,2,2,18,Moderado
2015,4,2015-04-01,Sudeste,ES,Serra,BR-683,Colisão,Ensolarado,Madrugada,17,10,1,22,Moderado
2015,4,2015-04-01,Sul,PR,Curitiba,BR-320,Atropelamento,Neblina,Manhã,9,10,0,12,Leve
2015,4,2015-04-01,Sul,PR,Curitiba,BR-864,Capotamento,Ensolarado,Noite,15,13,0,27,Leve
2015,4,2015-04-01,Sul,PR,Londrina,BR-363,Capotamento,Chuva,Noite,18,10,0,33,Leve
2015,4,2015-04-01,Sul,PR,Londrina,BR-39,Colisão,Ensolarado,Tarde,19,14,0,31,Leve
2015,4,2015-04-01,Sul,SC,Florianópolis,BR-545,Capotamento,Chuva,Madrugada,22,8,0,44,Leve
2015,4,2015-04-01,Sul,SC,Florianópolis,BR-870,Atropelamento,Chuva,Noite,17,15,0,30,Moderado
2015,4,2015-04-01,Sul,SC,Joinville,BR-477,Colisão,Ensolarado,Noite,24,11,1,38,Moderado
2015,4,2015-04-01,Sul,SC,Joinville,BR-405,Tombamento,Ensolarado,Madrugada,25,20,2,33,Grave
2015,4,2015-04-01,Sul,RS,Porto Alegre,BR-651,Capotamento,Neblina,Noite,12,6,0,19,Leve
2015,4,2015-04-01,Sul,RS,Porto Alegre,BR-447,Saída de pista,Chuva,Tarde,36,19,3,57,Grave
2015,4,2015-04-01,Sul,RS,Caxias do Sul,BR-797,Saída de pista,Ensolarado,Madrugada,17,13,0,24,Leve
2015,4,2015-04-01,Sul,RS,Caxias do Sul,BR-437,Capotamento,Chuva,Noite,24,16,0,33,Moderado
2015,5,2015-05-01,Norte,AM,Manaus,BR-368,Atropelamento,Ensolarado,Noite,21,12,0,41,Leve
2015,5,2015-05-01,Norte,AM,Manaus,BR-729,Colisão,Neblina,Noite,13,11,1,30,Moderado
2015,5,2015-05-01,Norte,PA,Belém,BR-433,Colisão,Nublado,Tarde,24,22,1,35,Moderado
2015,5,2015-05-01,Norte,PA,Belém,BR-428,Saída de pista,Nublado,Tarde,14,6,0,15,Leve
2015,5,2015-05-01,Norte,PA,Santarém,BR-911,Capotamento,Ensolarado,Madrugada,14,8,0,29,Leve
2015,5,2015-05-01,Norte,PA,Santarém,BR-29,Tombamento,Neblina,Manhã,24,11,2,44,Moderado
2015,5,2015-05-01,Norte,RO,Porto Velho,BR-453,Tombamento,Chuva,Tarde,23,10,2,40,Moderado
2015,5,2015-05-01,Norte,RO,Porto Velho,BR-631,Saída de pista,Ensolarado,Manhã,17,10,1,31,Moderado
2015,5,2015-05-01,Norte,TO,Palmas,BR-513,Saída de pista,Chuva,Noite,24,23,0,40,Moderado
2015,5,2015-05-01,Norte,TO,Palmas,BR-768,Atropelamento,Ensolarado,Manhã,18,4,0,24,Leve
2015,5,2015-05-01,Nordeste,BA,Salvador,BR-524,Atropelamento,Ensolarado,Madrugada,14,15,0,25,Moderado
2015,5,2015-05-01,Nordeste,BA,Salvador,BR-547,Tombamento,Chuva,Madrugada,21,14,2,43,Moderado
2015,5,2015-05-01,Nordeste,BA,Feira de Santana,BR-552,Capotamento,Chuva,Tarde,19,15,0,22,Moderado
2015,5,2015-05-01,Nordeste,BA,Feira de Santana,BR-960,Saída de pista,Ensolarado,Madrugada,12,10,0,24,Leve
2015,5,2015-05-01,Nordeste,PE,Recife,BR-727,Tombamento,Ensolarado,Manhã,18,12,0,20,Leve
2015,5,2015-05-01,Nordeste,PE,Recife,BR-295,Colisão,Chuva,Tarde,20,13,2,37,Moderado
2015,5,2015-05-01,Nordeste,PE,Jaboatão dos Guararapes,BR-595,Capotamento,Chuva,Manhã,20,21,1,37,Moderado
2015,5,2015-05-01,Nordeste,PE,Jaboatão dos Guararapes,BR-272,Saída de pista,Chuva,Tarde,29,9,0,46,Leve
2015,5,2015-05-01,Nordeste,CE,Fortaleza,BR-117,Colisão,Ensolarado,Tarde,15,15,2,27,Grave
2015,5,2015-05-01,Nordeste,CE,Fortaleza,BR-965,Capotamento,Ensolarado,Noite,17,9,0,30,Leve
2015,5,2015-05-01,Nordeste,CE,Juazeiro do Norte,BR-244,Atropelamento,Ensolarado,Noite,15,8,0,31,Leve
2015,5,2015-05-01,Nordeste,CE,Juazeiro do Norte,BR-412,Tombamento,Ensolarado,Tarde,14,11,1,20,Moderado
2015,5,2015-05-01,Nordeste,MA,São Luís,BR-254,Atropelamento,Ensolarado,Tarde,17,15,0,28,Moderado
2015,5,2015-05-01,Nordeste,MA,São Luís,BR-767,Colisão,Nublado,Madrugada,18,15,1,28,Moderado
2015,5,2015-05-01,Nordeste,PB,João Pessoa,BR-455,Saída de pista,Ensolarado,Manhã,13,11,0,26,Leve
2015,5,2015-05-01,Nordeste,PB,João Pessoa,BR-264,Atropelamento,Chuva,Manhã,21,14,0,24,Leve
2015,5,2015-05-01,Centro-Oeste,DF,Brasília,BR-617,Colisão,Ensolarado,Madrugada,17,18,0,26,Moderado
2015,5,2015-05-01,Centro-Oeste,DF,Brasília,BR-770,Atropelamento,Nublado,Manhã,18,14,1,27,Moderado
2015,5,2015-05-01,Centro-Oeste,GO,Goiânia,BR-245,Atropelamento,Chuva,Tarde,26,16,0,38,Moderado
2015,5,2015-05-01,Centro-Oeste,GO,Goiânia,BR-332,Saída de pista,Nublado,Manhã,22,17,2,33,Grave
2015,5,2015-05-01,Centro-Oeste,GO,Aparecida de Goiânia,BR-946,Saída de pista,Ensolarado,Noite,16,13,1,18,Moderado
2015,5,2015-05-01,Centro-Oeste,GO,Aparecida de Goiânia,BR-872,Capotamento,Nublado,Madrugada,16,13,0,28,Leve
2015,5,2015-05-01,Centro-Oeste,MT,Cuiabá,BR-973,Tombamento,Ensolarado,Madrugada,22,15,0,35,Moderado
2015,5,2015-05-01,Centro-Oeste,MT,Cuiabá,BR-559,Saída de pista,Chuva,Madrugada,34,16,1,73,Moderado
2015,5,2015-05-01,Centro-Oeste,MS,Campo Grande,BR-864,Saída de pista,Ensolarado,Manhã,16,12,2,27,Moderado
2015,5,2015-05-01,Centro-Oeste,MS,Campo Grande,BR-853,Tombamento,Ensolarado,Manhã,16,13,0,23,Leve
2015,5,2015-05-01,Sudeste,SP,São Paulo,BR-858,Atropelamento,Chuva,Madrugada,23,19,0,27,Moderado
2015,5,2015-05-01,Sudeste,SP,São Paulo,BR-878,Tombamento,Ensolarado,Tarde,14,5,1,30,Moderado
2015,5,2015-05-01,Sudeste,SP,Campinas,BR-250,Capotamento,Chuva,Noite,33,20,0,57,Moderado
2015,5,2015-05-01,Sudeste,SP,Campinas,BR-755,Colisão,Chuva,Tarde,18,8,1,26,Moderado
2015,5,2015-05-01,Sudeste,SP,Ribeirão Preto,BR-306,Saída de pista,Ensolarado,Noite,19,13,0,35,Leve
2015,5,2015-05-01,Sudeste,SP,Ribeirão Preto,BR-718,Tombamento,Neblina,Tarde,15,10,0,28,Leve
2015,5,2015-05-01,Sudeste,RJ,Rio de Janeiro,BR-539,Colisão,Chuva,Noite,17,7,1,31,Moderado
2015,5,2015-05-01,Sudeste,RJ,Rio de Janeiro,BR-272,Atropelamento,Ensolarado,Noite,17,13,1,16,Moderado
2015,5,2015-05-01,Sudeste,RJ,Niterói,BR-909,Tombamento,Ensolarado,Madrugada,16,13,0,25,Leve
2015,5,2015-05-01,Sudeste,RJ,Niterói,BR-589,Atropelamento,Ensolarado,Manhã,18,7,0,27,Leve
2015,5,2015-05-01,Sudeste,RJ,Nova Iguaçu,BR-864,Tombamento,Chuva,Noite,20,5,0,32,Leve
2015,5,2015-05-01,Sudeste,RJ,Nova Iguaçu,BR-534,Saída de pista,Chuva,Madrugada,21,15,0,39,Moderado
2015,5,2015-05-01,Sudeste,RJ,Petrópolis,BR-330,Tombamento,Neblina,Madrugada,13,11,0,22,Leve
2015,5,2015-05-01,Sudeste,RJ,Petrópolis,BR-129,Saída de pista,Ensolarado,Noite,15,8,0,26,Leve
2015,5,2015-05-01,Sudeste,MG,Belo Horizonte,BR-481,Tombamento,Nublado,Manhã,23,10,0,37,Leve
2015,5,2015-05-01,Sudeste,MG,Belo Horizonte,BR-368,Saída de pista,Chuva,Madrugada,15,14,0,27,Leve
2015,5,2015-05-01,Sudeste,MG,Uberlândia,BR-414,Colisão,Ensolarado,Tarde,8,5,0,16,Leve
2015,5,2015-05-01,Sudeste,MG,Uberlândia,BR-361,Saída de pista,Ensolarado,Madrugada,22,14,0,45,Leve
2015,5,2015-05-01,Sudeste,MG,Juiz de Fora,BR-82,Capotamento,Ensolarado,Manhã,10,10,1,14,Moderado
2015,5,2015-05-01,Sudeste,MG,Juiz de Fora,BR-445,Atropelamento,Nublado,Madrugada,27,28,2,41,Grave
2015,5,2015-05-01,Sudeste,ES,Vitória,BR-443,Colisão,Chuva,Madrugada,22,19,0,18,Moderado
2015,5,2015-05-01,Sudeste,ES,Vitória,BR-929,Atropelamento,Nublado,Manhã,12,10,0,18,Leve
2015,5,2015-05-01,Sudeste,ES,Vila Velha,BR-898,Tombamento,Neblina,Madrugada,18,6,0,26,Leve
2015,5,2015-05-01,Sudeste,ES,Vila Velha,BR-864,Capotamento,Ensolarado,Madrugada,17,13,1,26,Moderado
2015,5,2015-05-01,Sudeste,ES,Serra,BR-887,Tombamento,Ensolarado,Tarde,20,8,0,38,Leve
2015,5,2015-05-01,Sudeste,ES,Serra,BR-222,Saída de pista,Ensolarado,Tarde,10,6,0,14,Leve
2015,5,2015-05-01,Sul,PR,Curitiba,BR-189,Saída de pista,Ensolarado,Madrugada,14,9,0,19,Leve
2015,5,2015-05-01,Sul,PR,Curitiba,BR-18,Tombamento,Nublado,Madrugada,29,19,2,41,Grave
2015,5,2015-05-01,Sul,PR,Londrina,BR-193,Atropelamento,Ensolarado,Tarde,16,9,0,28,Leve
2015,5,2015-05-01,Sul,PR,Londrina,BR-585,Tombamento,Chuva,Noite,21,16,0,29,Moderado
2015,5,2015-05-01,Sul,SC,Florianópolis,BR-983,Colisão,Neblina,Tarde,19,17,2,29,Grave
2015,5,2015-05-01,Sul,SC,Florianópolis,BR-492,Atropelamento,Ensolarado,Noite,16,13,0,22,Leve
2015,5,2015-05-01,Sul,SC,Joinville,BR-831,Saída de pista,Ensolarado,Noite,17,15,0,38,Moderado
2015,5,2015-05-01,Sul,SC,Joinville,BR-941,Atropelamento,Ensolarado,Noite,12,7,0,14,Leve
2015,5,2015-05-01,Sul,RS,Porto Alegre,BR-728,Capotamento,Ensolarado,Madrugada,14,6,0,17,Leve
2015,5,2015-05-01,Sul,RS,Porto Alegre,BR-482,Tombamento,Nublado,Manhã,17,13,1,28,Moderado
2015,5,2015-05-01,Sul,RS,Caxias do Sul,BR-553,Saída de pista,Chuva,Madrugada,32,26,1,53,Moderado
2015,5,2015-05-01,Sul,RS,Caxias do Sul,BR-995,Tombamento,Ensolarado,Madrugada,24,18,1,28,Moderado
2015,6,2015-06-01,Norte,AM,Manaus,BR-172,Capotamento,Chuva,Manhã,18,13,0,40,Leve
2015,6,2015-06-01,Norte,AM,Manaus,BR-238,Atropelamento,Ensolarado,Noite,15,12,0,16,Leve
2015,6,2015-06-01,Norte,PA,Belém,BR-462,Tombamento,Chuva,Noite,34,18,0,60,Moderado
2015,6,2015-06-01,Norte,PA,Belém,BR-15,Capotamento,Ensolarado,Madrugada,11,5,1,15,Moderado
2015,6,2015-06-01,Norte,PA,Santarém,BR-223,Capotamento,Ensolarado,Tarde,19,10,1,28,Moderado
2015,6,2015-06-01,Norte,PA,Santarém,BR-967,Atropelamento,Ensolarado,Noite,16,9,1,23,Moderado
2015,6,2015-06-01,Norte,RO,Porto Velho,BR-57,Colisão,Ensolarado,Madrugada,14,8,0,17,Leve
2015,6,2015-06-01,Norte,RO,Porto Velho,BR-130,Atropelamento,Ensolarado,Noite,18,14,0,29,Leve
2015,6,2015-06-01,Norte,TO,Palmas,BR-745,Atropelamento,Nublado,Tarde,15,9,0,22,Leve
2015,6,2015-06-01,Norte,TO,Palmas,BR-237,Tombamento,Ensolarado,Manhã,14,13,1,23,Moderado
2015,6,2015-06-01,Nordeste,BA,Salvador,BR-340,Capotamento,Neblina,Noite,13,11,0,24,Leve
2015,6,2015-06-01,Nordeste,BA,Salvador,BR-275,Colisão,Chuva,Tarde,25,18,1,52,Moderado
2015,6,2015-06-01,Nordeste,BA,Feira de Santana,BR-386,Capotamento,Chuva,Tarde,29,17,1,46,Moderado
2015,6,2015-06-01,Nordeste,BA,Feira de Santana,BR-650,Saída de pista,Ensolarado,Noite,13,7,1,15,Moderado
2015,6,2015-06-01,Nordeste,PE,Recife,BR-86,Saída de pista,Ensolarado,Tarde,18,9,0,22,Leve
2015,6,2015-06-01,Nordeste,PE,Recife,BR-890,Capotamento,Ensolarado,Manhã,19,21,0,38,Moderado
2015,6,2015-06-01,Nordeste,PE,Jaboatão dos Guararapes,BR-741,Capotamento,Chuva,Tarde,29,19,3,45,Grave
2015,6,2015-06-01,Nordeste,PE,Jaboatão dos Guararapes,BR-321,Colisão,Ensolarado,Tarde,12,7,1,13,Moderado
2015,6,2015-06-01,Nordeste,CE,Fortaleza,BR-242,Saída de pista,Chuva,Manhã,19,16,1,35,Moderado
2015,6,2015-06-01,Nordeste,CE,Fortaleza,BR-672,Atropelamento,Ensolarado,Manhã,17,11,0,32,Leve
2015,6,2015-06-01,Nordeste,CE,Juazeiro do Norte,BR-267,Capotamento,Chuva,Tarde,20,24,0,32,Moderado
2015,6,2015-06-01,Nordeste,CE,Juazeiro do Norte,BR-291,Colisão,Ensolarado,Noite,14,13,0,22,Leve
2015,6,2015-06-01,Nordeste,MA,São Luís,BR-776,Tombamento,Neblina,Noite,26,14,0,46,Leve
2015,6,2015-06-01,Nordeste,MA,São Luís,BR-155,Atropelamento,Chuva,Tarde,24,16,2,44,Grave
2015,6,2015-06-01,Nordeste,PB,João Pessoa,BR-405,Capotamento,Ensolarado,Madrugada,28,24,3,53,Grave
2015,6,2015-06-01,Nordeste,PB,João Pessoa,BR-699,Atropelamento,Ensolarado,Madrugada,18,14,0,25,Leve
2015,6,2015-06-01,Centro-Oeste,DF,Brasília,BR-639,Capotamento,Ensolarado,Noite,13,4,1,26,Moderado
2015,6,2015-06-01,Centro-Oeste,DF,Brasília,BR-447,Colisão,Ensolarado,Noite,20,13,1,44,Moderado
2015,6,2015-06-01,Centro-Oeste,GO,Goiânia,BR-779,Colisão,Nublado,Madrugada,21,15,1,29,Moderado
2015,6,2015-06-01,Centro-Oeste,GO,Goiânia,BR-972,Saída de pista,Ensolarado,Manhã,9,6,2,12,Moderado
2015,6,2015-06-01,Centro-Oeste,GO,Aparecida de Goiânia,BR-884,Saída de pista,Ensolarado,Tarde,21,18,0,40,Moderado
2015,6,2015-06-01,Centro-Oeste,GO,Aparecida de Goiânia,BR-577,Colisão,Ensolarado,Noite,18,18,0,33,Moderado
2015,6,2015-06-01,Centro-Oeste,MT,Cuiabá,BR-196,Tombamento,Nublado,Tarde,24,25,1,24,Moderado
2015,6,2015-06-01,Centro-Oeste,MT,Cuiabá,BR-322,Colisão,Chuva,Tarde,27,22,0,40,Moderado
2015,6,2015-06-01,Centro-Oeste,MS,Campo Grande,BR-106,Saída de pista,Chuva,Tarde,28,19,0,36,Moderado
2015,6,2015-06-01,Centro-Oeste,MS,Campo Grande,BR-23,Atropelamento,Ensolarado,Madrugada,19,18,0,31,Moderado
2015,6,2015-06-01,Sudeste,SP,São Paulo,BR-84,Colisão,Nublado,Manhã,12,10,0,15,Leve
2015,6,2015-06-01,Sudeste,SP,São Paulo,BR-28,Saída de pista,Neblina,Manhã,19,11,0,41,Leve
2015,6,2015-06-01,Sudeste,SP,Campinas,BR-290,Atropelamento,Ensolarado,Noite,21,21,0,27,Moderado
2015,6,2015-06-01,Sudeste,SP,Campinas,BR-369,Saída de pista,Chuva,Manhã,20,13,0,39,Leve
2015,6,2015-06-01,Sudeste,SP,Ribeirão Preto,BR-327,Tombamento,Nublado,Madrugada,22,15,0,44,Moderado
2015,6,2015-06-01,Sudeste,SP,Ribeirão Preto,BR-381,Saída de pista,Nublado,Madrugada,24,15,0,35,Moderado
2015,6,2015-06-01,Sudeste,RJ,Rio de Janeiro,BR-889,Capotamento,Chuva,Madrugada,20,18,0,32,Moderado
2015,6,2015-06-01,Sudeste,RJ,Rio de Janeiro,BR-606,Saída de pista,Chuva,Noite,36,29,0,60,Moderado
2015,6,2015-06-01,Sudeste,RJ,Niterói,BR-104,Saída de pista,Chuva,Madrugada,23,9,2,28,Moderado
2015,6,2015-06-01,Sudeste,RJ,Niterói,BR-117,Capotamento,Nublado,Madrugada,17,11,0,36,Leve
2015,6,2015-06-01,Sudeste,RJ,Nova Iguaçu,BR-67,Colisão,Neblina,Madrugada,21,24,2,30,Grave
2015,6,2015-06-01,Sudeste,RJ,Nova Iguaçu,BR-401,Atropelamento,Chuva,Tarde,26,20,0,44,Moderado
2015,6,2015-06-01,Sudeste,RJ,Petrópolis,BR-574,Colisão,Ensolarado,Tarde,16,12,0,32,Leve
2015,6,2015-06-01,Sudeste,RJ,Petrópolis,BR-656,Saída de pista,Nublado,Tarde,12,9,0,17,Leve
2015,6,2015-06-01,Sudeste,MG,Belo Horizonte,BR-949,Colisão,Chuva,Manhã,20,12,1,35,Moderado
2015,6,2015-06-01,Sudeste,MG,Belo Horizonte,BR-176,Tombamento,Ensolarado,Noite,11,9,0,22,Leve
2015,6,2015-06-01,Sudeste,MG,Uberlândia,BR-296,Colisão,Nublado,Madrugada,19,20,1,29,Moderado
2015,6,2015-06-01,Sudeste,MG,Uberlândia,BR-306,Atropelamento,Nublado,Manhã,14,11,0,16,Leve
2015,6,2015-06-01,Sudeste,MG,Juiz de Fora,BR-174,Saída de pista,Ensolarado,Madrugada,14,8,0,27,Leve
2015,6,2015-06-01,Sudeste,MG,Juiz de Fora,BR-545,Atropelamento,Ensolarado,Madrugada,12,9,0,18,Leve
2015,6,2015-06-01,Sudeste,ES,Vitória,BR-969,Tombamento,Ensolarado,Noite,9,5,1,14,Moderado
2015,6,2015-06-01,Sudeste,ES,Vitória,BR-169,Colisão,Chuva,Noite,28,15,2,48,Grave
2015,6,2015-06-01,Sudeste,ES,Vila Velha,BR-859,Capotamento,Nublado,Madrugada,24,14,1,43,Moderado
2015,6,2015-06-01,Sudeste,ES,Vila Velha,BR-968,Atropelamento,Ensolarado,Madrugada,24,21,0,36,Moderado
2015,6,2015-06-01,Sudeste,ES,Serra,BR-670,Saída de pista,Nublado,Tarde,14,9,1,24,Moderado
2015,6,2015-06-01,Sudeste,ES,Serra,BR-72,Colisão,Nublado,Madrugada,17,16,1,37,Moderado
2015,6,2015-06-01,Sul,PR,Curitiba,BR-65,Colisão,Nublado,Manhã,19,14,0,38,Leve
2015,6,2015-06-01,Sul,PR,Curitiba,BR-200,Tombamento,Ensolarado,Tarde,22,17,0,34,Moderado
2015,6,2015-06-01,Sul,PR,Londrina,BR-785,Colisão,Ensolarado,Manhã,19,11,0,17,Leve
2015,6,2015-06-01,Sul,PR,Londrina,BR-335,Capotamento,Chuva,Tarde,21,11,1,33,Moderado
2015,6,2015-06-01,Sul,SC,Florianópolis,BR-44,Atropelamento,Nublado,Noite,13,13,1,23,Moderado
2015,6,2015-06-01,Sul,SC,Florianópolis,BR-416,Colisão,Ensolarado,Manhã,10,11,1,20,Moderado
2015,6,2015-06-01,Sul,SC,Joinville,BR-777,Saída de pista,Ensolarado,Noite,17,15,0,27,Moderado
2015,6,2015-06-01,Sul,SC,Joinville,BR-961,Atropelamento,Chuva,Noite,29,19,1,51,Moderado
2015,6,2015-06-01,Sul,RS,Porto Alegre,BR-37,Capotamento,Nublado,Manhã,25,23,0,37,Moderado
2015,6,2015-06-01,Sul,RS,Porto Alegre,BR-395,Colisão,Nublado,Tarde,21,17,2,30,Grave
2015,6,2015-06-01,Sul,RS,Caxias do Sul,BR-764,Saída de pista,Neblina,Manhã,21,16,1,26,Moderado
